1	600871	石化油服	2.47	0.04	1.65	429537	106805261	6.58	2.57	2.41	2.43	2.43	0.00	1.83	0.36	62.30	7.65	46891320425	29745373311	19.32%	34.97%	0.00	1995-04-11	2019-05-29 15:00:00	429537	
1	603369	今世缘	25.39	0.41	1.64	89084	224880974	3.28	25.52	24.70	24.77	24.98	0.04	0.94	0.71	12.42	5.04	31851754234	31851754234	16.04%	76.69%	0.00	2014-07-03	2019-05-29 15:00:00	89084	
1	600562	国睿科技	16.22	0.26	1.63	51059	82876649	3.57	16.37	15.80	15.80	15.96	0.06	0.88	0.85	146.26	5.63	10094528235	9756719905	4.65%	27.02%	0.00	2003-01-28	2019-05-29 15:00:00	51059	
1	601003	柳钢股份	6.98	0.11	1.60	229484	159276392	2.47	7.02	6.85	6.89	6.87	0.00	2.14	0.90	11.66	1.64	17888296585	17888296585	-14.15%	7.72%	-0.14	2007-02-27	2019-05-29 15:00:00	229484	
1	600363	联创光电	9.01	0.14	1.58	70584	63737576	3.72	9.14	8.81	8.86	8.87	0.00	1.29	1.59	34.21	1.62	3995725619	3995725637	-5.65%	13.05%	0.00	2001-03-29	2019-05-29 15:00:00	70584	
1	600298	安琪酵母	28.81	0.44	1.55	87914	252877202	3.00	29.00	28.15	28.34	28.37	-0.14	1.21	1.07	25.05	5.19	23741771528	23741771557	1.44%	16.55%	-0.07	2000-08-18	2019-05-29 15:00:00	87914	
1	603989	艾华集团	18.68	0.28	1.52	11473	21447163	2.88	18.89	18.36	18.45	18.40	-0.11	1.06	0.29	31.08	3.73	7285237927	7285238077	-9.1%	-4.3%	-0.05	2015-05-15	2019-05-29 15:00:00	11473	
1	600216	浙江医药	10.69	0.16	1.52	122093	130261972	4.08	10.85	10.42	10.48	10.53	-0.19	0.89	1.28	19.40	1.34	10318607615	10218856236	6.37%	27.41%	0.00	1999-10-21	2019-05-29 15:00:00	122093	
1	600075	新疆天业	5.35	0.08	1.52	77402	41153503	2.66	5.38	5.24	5.28	5.27	0.00	0.85	0.93	50.26	1.08	5202994490	4453338209	1.52%	20.22%	0.19	1997-06-17	2019-05-29 15:00:00	77402	
1	603818	曲美家居	7.43	0.11	1.50	8983	6639453	2.46	7.43	7.25	7.27	7.32	0.41	1.09	0.19	77.38	2.58	3650730416	3597011517	-7.01%	11.73%	0.27	2015-04-22	2019-05-29 15:00:00	8983	
1	600967	内蒙一机	10.83	0.16	1.50	121010	130955394	3.09	10.93	10.60	10.65	10.67	-0.28	1.21	1.26	33.39	2.13	18298712449	10402195346	-7.44%	2.95%	-0.18	2004-05-18	2019-05-29 15:00:00	121010	
1	600175	美都能源	2.74	0.04	1.48	1552361	430679616	5.19	2.85	2.71	2.71	2.70	0.00	0.93	6.33	-	1.02	9799579272	6715842784	4.98%	26.85%	0.00	1999-04-08	2019-05-29 15:00:00	1552361	
